event_index,n_gen_triplet,leading_truth_triplet_slot,m_jet1jet2,m_jet2jet3
3644,0,,,
3645,1,1,105.379065,73.6784567
3646,1,0,99.7532847,57.4811581
3647,0,,,
3648,1,0,109.714811,100.358729
3649,1,1,77.8313123,72.9267804
3650,0,,,
3651,0,,,
3652,0,,,
3653,0,,,
3654,0,,,
3655,0,,,
3656,0,,,
3657,1,0,123.09267,72.5466829
3658,0,,,
3659,2,0,152.276927,70.4726753
3660,1,1,135.103935,74.9852826
3661,1,0,205.365788,74.434946
3662,0,,,
3663,1,0,161.384637,84.7169131
3664,0,,,
3665,0,,,
3666,0,,,
3667,0,,,
3668,1,0,56.2307494,79.3842743
3669,0,,,
3670,0,,,
3671,0,,,
3672,0,,,
3673,0,,,
3674,0,,,
3675,0,,,
3676,0,,,
3677,1,1,83.1040269,70.5047148
3678,1,1,141.94135,67.3273749
3679,0,,,
3680,1,0,82.3848581,118.391829
3681,0,,,
3682,0,,,
3683,0,,,
3684,0,,,
3685,0,,,
3686,0,,,
3687,1,0,99.872799,76.5481695
3688,0,,,
3689,0,,,
3690,0,,,
3691,0,,,
3692,0,,,
3693,0,,,
3694,0,,,
3695,0,,,
3696,0,,,
3697,0,,,
3698,1,0,108.20633,105.603914
3699,0,,,
3700,1,1,54.7256335,101.37285
3701,0,,,
3702,1,1,139.221147,79.2602659
3703,0,,,
3704,0,,,
3705,0,,,
3706,1,1,125.724591,66.0572077
3707,1,0,123.721806,76.73664
3708,1,0,121.775656,67.7692881
3709,0,,,
3710,0,,,
3711,0,,,
3712,0,,,
3713,0,,,
3714,0,,,
3715,0,,,
3716,2,0,58.6708372,94.9912923
3717,0,,,
3718,1,0,79.1502817,80.1953529
3719,0,,,
3720,0,,,
3721,0,,,
3722,0,,,
3723,1,0,130.884098,72.4437721
3724,0,,,
3725,0,,,
3726,0,,,
3727,0,,,
3728,0,,,
3729,0,,,
3730,0,,,
3731,0,,,
3732,1,1,115.350791,77.2673644
3733,0,,,
3734,0,,,
3735,0,,,
3736,0,,,
3737,0,,,
3738,0,,,
3739,1,1,99.4168106,61.3492495
3740,0,,,
3741,0,,,
3742,1,0,83.3187761,101.244953
3743,0,,,
3744,1,0,75.7531022,73.628747
3745,1,0,131.691575,70.867231
3746,0,,,
3747,0,,,
3748,0,,,
3749,1,0,92.9808567,98.4115622
3750,0,,,
3751,1,0,81.4338469,84.8546213
3752,2,0,87.1458179,78.3205322
3753,0,,,
3754,0,,,
3755,0,,,
3756,2,0,123.359565,76.8074426
3757,0,,,
3758,0,,,
3759,1,0,89.6884114,101.431835
3760,0,,,
3761,0,,,
3762,1,1,95.3886193,101.729706
3763,0,,,
3764,0,,,
3765,0,,,
3766,0,,,
3767,0,,,
3768,0,,,
3769,0,,,
3770,2,1,93.1714006,54.0597158
3771,0,,,
3772,0,,,
3773,0,,,
3774,1,0,131.332347,76.6399465
3775,0,,,
3776,0,,,
3777,0,,,
3778,0,,,
3779,1,0,124.188257,76.9460038
3780,1,1,69.2688503,97.1161959
3781,1,0,85.3722234,69.5938052
3782,0,,,
3783,1,1,75.9018295,104.260123
3784,1,0,85.9460161,87.0391934
3785,0,,,
3786,0,,,
3787,1,0,100.31798,109.367995
3788,1,0,117.933365,67.6597592
3789,1,1,128.532171,73.5766461
3790,1,1,200.868427,285.998469
3791,1,1,109.086686,100.014587
3792,0,,,
3793,0,,,
3794,0,,,
3795,1,1,62.7153915,74.0156602
3796,0,,,
3797,1,1,135.312532,76.06965
3798,1,1,126.505746,81.4470586
3799,1,0,116.765632,84.7581839
3800,1,1,104.162657,96.9917404
3801,1,0,137.418423,92.8106562
3802,0,,,
3803,1,0,100.948704,73.514496
3804,1,0,87.5906883,75.1135535
3805,1,0,59.9535977,82.0102077
3806,1,1,104.859139,70.6427544
3807,1,1,135.787175,69.8458166
3808,0,,,
3809,0,,,
3810,0,,,
3811,1,0,123.494365,90.7371432
3812,0,,,
3813,0,,,
3814,1,0,115.176801,109.123975
3815,1,1,76.0523879,52.6671651
3816,1,0,63.8566813,64.4295283
3817,0,,,
3818,0,,,
3819,0,,,
3820,0,,,
3821,1,0,96.5863304,91.957264
3822,2,1,118.823865,79.2287925
3823,0,,,
3824,0,,,
3825,1,0,79.2385552,68.3885124
3826,1,0,58.5379367,72.1453677
3827,1,1,111.637172,73.8742531
3828,0,,,
3829,1,0,126.110236,83.7238126
3830,0,,,
3831,0,,,
3832,0,,,
3833,0,,,
3834,0,,,
3835,1,0,72.0269359,114.758137
3836,0,,,
3837,0,,,
3838,2,0,74.0350002,47.7863329
3839,0,,,
3840,1,1,191.997294,127.187542
3841,1,1,89.5250972,96.2487204
3842,1,0,238.67999,136.620292
3843,0,,,
3844,0,,,
3845,0,,,
3846,0,,,
3847,1,1,150.487486,142.586287
3848,1,1,114.983565,82.3922506
3849,1,0,121.580095,73.0011671
3850,0,,,
3851,0,,,
3852,1,0,127.214964,78.8879366
3853,1,1,100.624754,55.5258894
3854,1,1,83.1510673,76.9956368
3855,1,0,114.191353,77.7240806
3856,1,0,102.797671,100.434813
3857,1,1,76.1990056,83.3758694
3858,0,,,
3859,0,,,
3860,0,,,
3861,0,,,
3862,1,1,96.0124543,58.8649034
3863,0,,,
3864,1,1,147.169362,82.2298259
3865,0,,,
3866,2,0,80.614348,120.349901
3867,0,,,
3868,0,,,
3869,0,,,
3870,0,,,
3871,1,1,130.26523,79.3912186
3872,1,1,81.3507563,79.6037524
3873,0,,,
3874,0,,,
3875,2,0,135.988038,94.1223676
3876,0,,,
3877,0,,,
3878,0,,,
3879,0,,,
3880,1,1,96.6851558,103.252905
3881,2,0,151.346587,85.8815735
3882,0,,,
3883,1,0,80.1624401,124.780474
3884,0,,,
3885,1,0,100.605868,88.4996669
3886,0,,,
3887,0,,,
3888,1,0,136.722689,85.7692243
3889,1,0,79.7109364,85.7553345
3890,1,1,248.221063,83.5490262
3891,0,,,
3892,0,,,
3893,0,,,
3894,1,0,105.657025,77.0393899
3895,0,,,
3896,0,,,
3897,0,,,
3898,0,,,
3899,0,,,
3900,0,,,
3901,0,,,
3902,1,1,197.885731,79.5453253
3903,0,,,
3904,0,,,
3905,1,1,157.219129,103.225632
3906,2,1,75.9800577,46.288231
3907,1,1,56.4830417,76.3595143
3908,0,,,
3909,0,,,
3910,1,0,73.6747402,52.7433754
3911,1,0,131.978738,57.1980831
3912,2,1,72.0974339,84.9296826
3913,0,,,
3914,0,,,
3915,0,,,
3916,0,,,
3917,1,1,86.5482238,78.040514
3918,1,1,87.3506331,77.2142751
3919,1,1,107.835306,77.9710891
3920,0,,,
3921,0,,,
3922,2,0,119.645865,134.748013
3923,0,,,
3924,0,,,
3925,1,0,79.9704426,95.3646732
3926,1,0,128.76766,51.8911001
3927,0,,,
3928,0,,,
3929,0,,,
3930,1,1,123.777336,75.3095224
3931,1,1,113.506208,81.2229509
3932,0,,,
3933,0,,,
3934,0,,,
3935,0,,,
3936,2,0,115.416886,60.2951803
3937,1,0,106.202316,75.2728422
3938,0,,,
3939,0,,,
3940,1,0,80.6023168,129.056176
3941,0,,,
3942,0,,,
3943,0,,,
3944,0,,,
3945,1,0,105.137604,95.2312239
3946,1,1,73.4492324,97.2430235
3947,0,,,
3948,0,,,
3949,0,,,
3950,1,1,81.6207524,71.8829184
3951,1,1,120.118793,104.614306
3952,0,,,
3953,0,,,
3954,0,,,
3955,0,,,
3956,2,1,128.264365,84.4586235
3957,1,0,243.367702,121.248582
3958,1,1,86.3085989,69.579351
3959,0,,,
3960,0,,,
3961,0,,,
3962,1,1,91.817729,71.2704702
3963,0,,,
3964,2,0,120.853143,83.3278428
3965,1,0,68.4653373,85.2345229
3966,1,0,176.818949,35.622845
3967,1,1,131.824111,88.946228
3968,1,0,130.802332,78.1715095
3969,0,,,
3970,0,,,
3971,0,,,
3972,1,0,74.4803538,116.585739
3973,0,,,
3974,0,,,
3975,0,,,
3976,0,,,
3977,1,1,92.6788702,89.0102208
3978,0,,,
3979,1,1,234.56994,76.2794948
3980,1,1,118.527142,87.8278798
3981,0,,,
3982,0,,,
3983,1,0,61.2770353,73.9817468
3984,0,,,
3985,0,,,
3986,0,,,
3987,0,,,
3988,0,,,
3989,0,,,
3990,0,,,
3991,1,0,162.16392,35.1973237
3992,0,,,
3993,1,1,73.4680775,75.8956184
3994,1,1,108.690967,67.915073
3995,0,,,
3996,0,,,
3997,0,,,
3998,0,,,
3999,1,0,78.2340197,142.687254
4000,1,1,80.7406549,90.7331295
4001,0,,,
4002,0,,,
4003,1,1,76.5722642,70.6820602
4004,0,,,
4005,0,,,
4006,1,1,77.8241836,65.1901168
4007,0,,,
4008,0,,,
4009,1,1,205.144728,91.7654763
4010,0,,,
4011,0,,,
4012,0,,,
4013,1,1,91.8750165,92.3185867
4014,0,,,
4015,0,,,
4016,0,,,
4017,1,1,82.5631556,70.2523371
4018,0,,,
4019,0,,,
4020,0,,,
4021,1,0,84.3178059,72.4855277
4022,0,,,
4023,0,,,
4024,1,1,126.666932,82.6631024
4025,0,,,
4026,0,,,
4027,0,,,
4028,1,0,79.0466412,90.7427953
4029,0,,,
4030,0,,,
4031,0,,,
4032,0,,,
4033,1,0,117.557654,79.9697512
4034,0,,,
4035,1,0,103.479714,71.342894
4036,0,,,
4037,1,1,93.6552122,98.5720275
4038,2,0,78.5637013,95.5532693
4039,0,,,
4040,0,,,
4041,0,,,
4042,0,,,
4043,2,0,98.3809739,105.376423
4044,2,1,86.2715185,77.075056
4045,1,0,100.493922,78.1361588
4046,1,0,126.034236,78.2424666
4047,0,,,
4048,0,,,
4049,0,,,
4050,0,,,
4051,0,,,
4052,1,1,92.7587091,77.3062076
4053,1,1,88.5644172,70.5054323
4054,0,,,
4055,0,,,
4056,0,,,
4057,0,,,
4058,0,,,
4059,1,0,120.955675,162.899292
4060,0,,,
4061,0,,,
4062,0,,,
4063,2,1,96.6522464,77.7274832
4064,0,,,
4065,1,0,109.087448,65.3320335
4066,0,,,
4067,0,,,
4068,0,,,
4069,0,,,
4070,1,0,106.720068,97.2963048
4071,1,1,77.2240955,106.227667
4072,1,1,88.1116892,113.553683
4073,1,1,262.171574,144.6528
4074,0,,,
4075,0,,,
4076,1,1,91.3260697,83.9001899
4077,0,,,
4078,0,,,
4079,0,,,
4080,0,,,
4081,1,1,124.180093,74.9375575
4082,0,,,
4083,0,,,
4084,1,1,108.750539,100.93581
4085,0,,,
4086,1,0,74.9167465,52.6079884
4087,0,,,
4088,1,1,122.854266,72.9257923
4089,1,1,97.7823151,113.472314
4090,0,,,
4091,0,,,
4092,0,,,
4093,1,0,140.765786,75.5072361
4094,0,,,
4095,0,,,
4096,1,0,149.473114,59.3194847
4097,0,,,
4098,0,,,
4099,1,1,157.457986,76.0609309
4100,0,,,
4101,0,,,
4102,1,0,81.1373943,111.787028
4103,2,1,143.027657,62.1597774
4104,0,,,
4105,0,,,
4106,0,,,
4107,0,,,
4108,1,0,130.009835,72.625279
4109,2,0,67.4985629,66.8802361
4110,0,,,
4111,1,0,59.4950502,83.8303992
4112,1,0,69.8463389,48.6329791
4113,1,1,97.5066736,71.7833839
4114,0,,,
4115,0,,,
4116,0,,,
4117,1,0,65.9046391,91.8055429
4118,0,,,
4119,1,0,196.104581,111.644153
4120,1,1,93.4466106,71.029234
4121,0,,,
4122,0,,,
4123,2,1,100.860447,76.3228291
4124,0,,,
4125,0,,,
4126,1,0,132.384043,88.777847
4127,0,,,
4128,1,0,56.5503228,84.468771
4129,0,,,
4130,0,,,
4131,0,,,
4132,0,,,
4133,0,,,
4134,0,,,
4135,0,,,
4136,1,1,172.417268,131.470262
4137,0,,,
4138,0,,,
4139,1,0,86.3875208,77.1978715
4140,0,,,
4141,1,1,114.077296,118.016485
4142,0,,,
4143,0,,,
4144,0,,,
4145,1,1,110.688291,68.1941108
4146,0,,,
4147,0,,,
4148,1,1,129.79978,114.601193
4149,0,,,
4150,1,0,132.590204,82.8484281
4151,0,,,
4152,0,,,
4153,0,,,
4154,0,,,
4155,0,,,
4156,1,1,126.305982,85.5604397
4157,0,,,
4158,2,1,81.4279347,54.2260486
4159,2,1,120.212005,76.7766927
4160,1,0,93.992479,87.7346231
4161,1,1,154.24771,159.951259
4162,0,,,
4163,0,,,
4164,0,,,
4165,0,,,
4166,2,0,69.6011994,63.8407419
4167,1,1,107.266139,107.726302
4168,0,,,
4169,1,1,98.4773263,76.9962264
4170,1,1,134.848414,130.563376
4171,1,1,119.423264,83.1060777
4172,0,,,
4173,0,,,
4174,1,1,135.182377,69.14803
4175,0,,,
4176,0,,,
4177,1,0,140.375965,78.6711673
4178,0,,,
4179,1,1,109.763304,214.381152
4180,1,0,138.311072,76.607835
4181,0,,,
4182,0,,,
4183,0,,,
4184,0,,,
4185,1,0,137.173402,48.4870271
4186,0,,,
4187,0,,,
4188,0,,,
4189,1,0,102.456507,33.6281285
4190,1,1,113.73639,77.4403382
4191,0,,,
4192,0,,,
4193,2,0,74.5835501,85.1214608
4194,1,0,118.699148,85.9038682
4195,0,,,
4196,2,1,75.1084354,98.3923448
4197,1,1,78.9365859,98.5336784
4198,0,,,
4199,0,,,
4200,1,1,142.084549,173.203571
4201,0,,,
4202,0,,,
4203,0,,,
4204,0,,,
4205,0,,,
4206,1,1,94.194396,65.8167764
4207,0,,,
4208,0,,,
4209,2,0,103.404501,106.729369
4210,0,,,
4211,0,,,
4212,1,0,76.50705,134.407282
4213,1,1,137.368327,80.1229781
4214,1,1,118.977708,70.6371904
4215,0,,,
4216,0,,,
4217,1,1,177.586213,55.1975089
4218,0,,,
4219,0,,,
4220,1,0,85.347205,104.036678
4221,1,1,49.6296543,72.3156203
4222,0,,,
4223,1,1,46.1566843,74.7514395
4224,0,,,
4225,1,0,124.859275,95.57273
4226,1,0,93.2423328,92.1400133
4227,2,1,119.579233,63.5101528
4228,0,,,
4229,0,,,
4230,0,,,
4231,0,,,
4232,0,,,
4233,1,0,107.381772,79.9117213
4234,1,1,115.972286,102.730416
4235,0,,,
4236,0,,,
4237,1,1,144.675653,40.9872849
4238,2,0,81.9780807,28.6335345
4239,1,0,85.5623243,68.128806
4240,1,0,130.826474,142.885804
4241,1,1,136.784524,73.6390875
4242,1,0,143.011141,83.3520619
4243,0,,,
4244,1,0,103.809536,78.0613232
4245,0,,,
4246,0,,,
4247,1,1,199.864561,66.9801203
4248,0,,,
4249,1,0,75.280959,78.3044371
4250,1,0,126.917522,83.1971343
4251,0,,,
4252,1,0,104.198659,119.189298
4253,1,1,239.859285,109.698469
4254,1,0,80.0807545,99.6275506
4255,1,0,113.689059,77.2994182
4256,0,,,
4257,0,,,
4258,0,,,
4259,1,0,48.7981408,52.8065228
4260,2,1,63.5124592,96.7083853
4261,0,,,
4262,0,,,
4263,1,0,66.3361125,65.270962
4264,0,,,
4265,0,,,
4266,0,,,
4267,0,,,
4268,1,0,136.269123,75.006016
4269,0,,,
4270,1,1,113.50779,73.2553112
4271,1,1,117.219926,91.7351947
4272,1,1,107.187565,121.057863
4273,0,,,
4274,1,1,79.1985735,66.9366073
4275,1,0,115.945688,104.668953
4276,0,,,
4277,0,,,
4278,0,,,
4279,2,0,76.530541,82.9917829
4280,1,0,127.982835,83.6606064
4281,1,1,90.0820657,97.5542526
4282,0,,,
4283,0,,,
4284,0,,,
4285,1,1,77.6488334,57.3483161
4286,0,,,
4287,1,1,85.659894,123.787764
4288,1,0,124.342996,134.012008
4289,0,,,
4290,2,0,86.7367601,104.89024
4291,1,0,137.282367,57.0654492
4292,0,,,
4293,0,,,
4294,0,,,
4295,0,,,
4296,0,,,
4297,0,,,
4298,0,,,
4299,1,1,79.6628953,53.0197489
4300,0,,,
4301,0,,,
4302,0,,,
4303,1,1,100.7826,78.0701177
4304,0,,,
4305,0,,,
4306,1,0,136.26851,128.067997
4307,0,,,
4308,0,,,
4309,0,,,
4310,0,,,
4311,0,,,
4312,1,1,66.5344016,57.7730261
4313,0,,,
4314,1,0,113.914502,71.8722448
4315,1,0,65.7530328,66.5832117
4316,0,,,
4317,0,,,
4318,1,1,145.019542,77.9698431
4319,1,0,78.7859765,88.6173438
4320,0,,,
4321,1,0,88.1010878,134.231949
4322,2,1,144.783242,53.701274
4323,0,,,
4324,0,,,
4325,0,,,
4326,1,1,246.749868,140.157127
4327,0,,,
4328,0,,,
4329,0,,,
4330,0,,,
4331,0,,,
4332,0,,,
4333,0,,,
4334,0,,,
4335,0,,,
4336,0,,,
4337,0,,,
4338,0,,,
4339,0,,,
4340,1,0,130.540583,142.194765
4341,0,,,
4342,0,,,
4343,1,0,84.6141557,92.8485031
4344,1,0,78.5208996,74.3748624
4345,2,0,70.3363914,97.0849683
4346,0,,,
4347,0,,,
4348,0,,,
4349,1,0,75.7988095,70.1004248
4350,1,1,113.646123,61.0983395
4351,0,,,
4352,0,,,
4353,0,,,
4354,0,,,
4355,1,1,138.801314,77.1850244
4356,1,1,98.3132007,97.6116541
4357,0,,,
4358,0,,,
4359,1,0,81.2037329,66.8264875
4360,1,1,72.2249126,74.589045
4361,0,,,
4362,1,0,92.3558034,71.9499992
4363,0,,,
4364,1,1,132.20705,57.3248606
4365,1,1,118.901409,94.6103403
4366,0,,,
4367,1,1,86.4195934,137.797222
4368,1,0,138.103736,69.9318139
4369,1,1,127.066998,102.349143
4370,0,,,
4371,0,,,
4372,0,,,
4373,0,,,
4374,0,,,
4375,0,,,
4376,1,1,128.991489,82.0670247
4377,1,1,72.5059775,93.2258194
4378,0,,,
4379,0,,,
4380,1,0,126.907668,65.6759867
4381,0,,,
4382,0,,,
4383,0,,,
4384,0,,,
4385,1,0,128.28372,82.7226345
4386,1,1,83.4585166,88.5954894
4387,1,0,136.508624,74.9701597
4388,0,,,
4389,0,,,
4390,1,1,143.559867,89.9739527
4391,1,0,115.626626,68.2681986
4392,0,,,
4393,2,0,60.3054942,67.1619401
4394,0,,,
4395,0,,,
4396,1,1,111.019005,72.3244627
4397,0,,,
4398,0,,,
4399,0,,,
4400,0,,,
4401,1,0,118.012128,75.1586474
4402,0,,,
4403,1,0,112.167182,66.8398271
4404,1,1,145.000688,90.7947177
4405,0,,,
4406,0,,,
4407,0,,,
4408,1,0,124.139896,110.756594
4409,0,,,
4410,0,,,
4411,1,1,115.77013,109.774615
4412,0,,,
4413,0,,,
4414,1,0,165.774216,83.0909246
4415,1,1,101.409022,60.5583281
4416,0,,,
4417,0,,,
4418,0,,,
4419,1,1,75.4378135,95.6156992
4420,1,1,64.61372,80.4933348
4421,1,0,112.972406,70.3407999
4422,0,,,
4423,0,,,
4424,1,1,156.304865,64.1931002
4425,1,1,84.8569966,92.2687417
4426,0,,,
4427,0,,,
4428,0,,,
4429,2,0,137.142665,76.2509615
4430,0,,,
4431,1,1,84.0715746,83.3826972
4432,1,1,87.7764511,56.7349345
4433,1,0,107.138048,118.248441
4434,1,1,105.241776,79.9113575
4435,0,,,
4436,1,1,266.061038,145.072557
4437,0,,,
4438,1,0,66.5443548,121.833542
4439,1,0,40.4345579,75.8955965
4440,0,,,
4441,0,,,
4442,1,1,112.56676,85.4680089
4443,0,,,
4444,0,,,
4445,0,,,
4446,1,1,125.874129,82.5810087
4447,0,,,
4448,0,,,
4449,0,,,
4450,1,0,78.4139595,104.842975
4451,0,,,
4452,1,1,77.9012626,102.865997
4453,0,,,
4454,1,0,116.215988,87.0343989
4455,0,,,
4456,0,,,
4457,1,0,129.907858,76.924475
4458,0,,,
4459,0,,,
4460,2,0,150.809813,72.1684274
4461,0,,,
4462,1,0,68.7552772,64.4083788
4463,1,1,138.715352,62.6870662
4464,0,,,
4465,1,1,141.383279,80.7627562
4466,0,,,
4467,1,1,121.105846,96.6138005
4468,0,,,
4469,0,,,
4470,0,,,
4471,0,,,
4472,0,,,
4473,0,,,
4474,1,1,93.5343757,57.9850072
4475,0,,,
4476,0,,,
4477,1,1,112.488338,76.7764388
4478,0,,,
4479,0,,,
4480,0,,,
4481,0,,,
4482,0,,,
4483,1,0,72.7527237,85.65924
4484,0,,,
4485,1,0,137.17318,78.706956
4486,0,,,
4487,1,1,75.2071563,91.5272599
4488,1,0,67.4565863,79.1551839
4489,1,0,123.734554,90.801738
4490,0,,,
4491,0,,,
4492,0,,,
4493,1,0,81.9948477,107.50507
4494,0,,,
4495,0,,,
4496,0,,,
4497,0,,,
4498,0,,,
4499,1,1,91.37464,88.5257175
4500,0,,,
4501,0,,,
4502,0,,,
4503,1,0,80.4466275,89.325594
4504,1,1,136.434387,86.3705871
4505,0,,,
4506,0,,,
4507,0,,,
4508,0,,,
4509,1,0,186.132776,103.846786
4510,0,,,
4511,1,0,135.587119,65.6795361
4512,0,,,
4513,1,0,151.657022,84.7420719
4514,0,,,
4515,0,,,
4516,0,,,
4517,0,,,
4518,0,,,
4519,0,,,
4520,0,,,
4521,1,0,87.9578453,56.8287969
4522,1,0,95.9923713,81.8953312
4523,0,,,
4524,1,0,102.396842,116.320431
4525,0,,,
4526,0,,,
4527,1,0,77.7795749,110.865779
4528,0,,,
4529,0,,,
4530,1,0,96.5805548,78.0885691
4531,0,,,
4532,0,,,
4533,0,,,
4534,0,,,
4535,2,1,84.6020357,66.8876922
4536,0,,,
4537,0,,,
4538,0,,,
4539,0,,,
4540,1,0,125.325077,140.040951
4541,0,,,
4542,1,1,135.228443,71.7632987
4543,1,1,71.61436,94.2468003
4544,0,,,
4545,0,,,
4546,1,1,157.525366,142.855902
4547,0,,,
4548,1,1,51.6687702,77.9284383
4549,0,,,
4550,0,,,
4551,1,0,119.81745,100.700299
4552,1,1,185.034963,95.8158262
4553,0,,,
4554,1,0,110.001273,101.256087
4555,1,0,129.61715,78.7848314
4556,1,1,89.5551182,68.2134659
4557,1,0,118.359626,79.8000725
4558,0,,,
4559,1,0,91.14238,107.214993
4560,0,,,
4561,1,0,106.990542,62.618054
4562,0,,,
4563,1,0,71.3930687,93.0197667
4564,2,1,114.290227,58.4415651
4565,0,,,
4566,1,1,76.8919057,81.2903513
4567,0,,,
4568,0,,,
4569,0,,,
4570,0,,,
4571,0,,,
4572,0,,,
4573,0,,,
4574,0,,,
4575,0,,,
4576,0,,,
4577,1,0,129.959512,137.485624
4578,0,,,
4579,0,,,
4580,0,,,
4581,0,,,
4582,1,0,110.340432,52.9735291
4583,0,,,
4584,0,,,
4585,0,,,
4586,0,,,
4587,2,1,140.903611,77.870173
4588,0,,,
4589,1,0,158.293672,70.1413838
4590,0,,,
4591,1,1,80.620343,99.991045
4592,1,0,130.23006,72.4057628
4593,1,0,142.727431,93.1240214
4594,1,0,118.509805,128.370413
4595,0,,,
4596,0,,,
4597,2,1,126.423517,75.3876321
4598,0,,,
4599,1,1,102.032206,78.8275272
4600,0,,,
4601,0,,,
4602,0,,,
4603,0,,,
4604,1,1,75.2607708,71.747385
4605,0,,,
4606,1,1,117.115467,114.526012
4607,0,,,
4608,0,,,
4609,0,,,
4610,0,,,
4611,1,0,117.390821,54.3522075
4612,1,1,77.7814798,76.3928354
4613,0,,,
4614,0,,,
4615,1,1,281.406709,146.353401
4616,0,,,
4617,0,,,
4618,1,1,72.8449729,84.3473644
4619,2,1,137.950841,39.8974198
4620,0,,,
4621,0,,,
4622,1,0,87.5821045,67.3935231
4623,0,,,
4624,1,1,118.305315,50.4218427
4625,1,0,134.255497,89.493941
4626,2,1,106.285526,71.4436253
4627,0,,,
4628,0,,,
4629,1,1,101.061605,77.7125224
4630,2,1,65.2133613,40.9517234
4631,0,,,
4632,1,1,94.2408492,118.138909
4633,0,,,
4634,1,1,120.701088,79.5021561
4635,1,0,86.055778,98.1204436
4636,0,,,
4637,0,,,
4638,0,,,
4639,0,,,
4640,0,,,
4641,0,,,
4642,0,,,
4643,0,,,
4644,1,0,106.8111,94.1824865
4645,1,0,106.908552,86.4524772
4646,0,,,
4647,1,0,92.1791242,74.2725053
4648,1,0,57.6248271,80.8316466
4649,0,,,
4650,0,,,
4651,0,,,
4652,0,,,
4653,1,1,94.1070146,133.856464
4654,1,0,72.2940151,93.5700315
4655,0,,,
4656,0,,,
4657,0,,,
4658,0,,,
4659,0,,,
4660,0,,,
4661,0,,,
4662,0,,,
4663,0,,,
4664,1,0,96.1154035,64.5287898
4665,0,,,
4666,0,,,
4667,2,0,176.61338,86.9106806
4668,1,0,141.278897,58.2128246
4669,0,,,
4670,0,,,
4671,0,,,
4672,1,0,91.7151878,112.961895
4673,0,,,
4674,0,,,
4675,0,,,
4676,1,0,78.1632096,88.4617012
4677,0,,,
4678,0,,,
4679,1,1,124.70076,44.607627
4680,1,1,110.273312,97.8169619
4681,0,,,
4682,0,,,
4683,0,,,
4684,1,1,98.6306473,63.5460719
4685,0,,,
4686,1,0,142.505286,50.2611854
4687,0,,,
4688,2,1,84.0519419,48.7597161
4689,0,,,
4690,0,,,
4691,1,1,119.134259,74.1870509
4692,0,,,
4693,1,0,100.234869,110.266403
4694,0,,,
4695,1,0,77.2078211,72.0926026
4696,0,,,
4697,0,,,
4698,0,,,
4699,1,0,77.3976843,73.4942878
4700,1,0,119.959409,79.3463671
4701,0,,,
4702,1,1,41.3079816,82.6669437
4703,0,,,
4704,0,,,
4705,1,1,128.112655,88.9581587
4706,0,,,
4707,0,,,
4708,1,0,100.219976,51.9339132
4709,0,,,
4710,1,0,119.24637,70.3816709
4711,0,,,
4712,0,,,
4713,1,0,107.074673,79.59092
4714,0,,,
4715,1,1,121.190076,96.071177
4716,1,0,161.373506,72.8768139
4717,0,,,
4718,2,0,163.389376,60.5222291
4719,1,1,96.0296213,64.8520082
4720,1,0,69.3378252,75.831088
4721,1,1,102.418015,65.4416049
4722,1,1,105.753414,79.520981
4723,0,,,
4724,1,0,105.628456,95.4694257
4725,1,0,99.7500273,190.344613
4726,0,,,
4727,1,0,138.286435,69.4769738
4728,0,,,
4729,0,,,
4730,0,,,
4731,0,,,
4732,0,,,
4733,0,,,
4734,0,,,
4735,1,0,120.84334,80.3797218
4736,0,,,
4737,0,,,
4738,0,,,
4739,1,1,128.680718,76.453357
4740,0,,,
4741,0,,,
4742,0,,,
4743,1,0,63.0380485,64.4710548
4744,0,,,
4745,1,1,72.1803675,101.09894
4746,1,1,143.078042,74.8730671
4747,2,0,138.395158,63.4479397
4748,0,,,
4749,0,,,
4750,1,0,106.88583,72.6818914
4751,1,1,92.6674296,63.9215313
4752,0,,,
4753,0,,,
4754,1,0,123.326158,75.8182138
4755,2,1,79.4033148,79.4925998
4756,0,,,
4757,0,,,
4758,0,,,
4759,0,,,
4760,2,1,121.324757,60.280807
4761,0,,,
4762,0,,,
4763,0,,,
4764,0,,,
4765,0,,,
4766,1,0,58.8185398,67.0858901
4767,0,,,
4768,0,,,
4769,0,,,
4770,0,,,
4771,1,0,106.645195,90.8374848
4772,0,,,
4773,0,,,
4774,0,,,
4775,0,,,
4776,0,,,
4777,1,1,166.371019,48.3187818
4778,1,0,101.537607,80.2943384
4779,0,,,
4780,0,,,
4781,1,0,123.071267,92.254607
4782,1,1,136.768198,55.4970053
4783,1,0,127.064728,83.6879373
4784,0,,,
4785,1,1,106.653628,96.604773
4786,1,0,125.82466,80.4497619
4787,1,1,92.2265196,76.2569724
4788,0,,,
4789,1,0,94.8749737,62.1268144
4790,0,,,
4791,0,,,
4792,0,,,
4793,1,1,49.2313772,68.8871835
4794,1,1,77.94928,52.5888675
4795,0,,,
4796,0,,,
4797,1,1,85.9520931,94.3060178
4798,1,1,149.045026,77.3053147
4799,1,1,122.446101,40.7531692
4800,1,0,74.4202252,64.2367657
4801,0,,,
4802,0,,,
4803,1,1,83.3434799,71.2795508
4804,0,,,
4805,0,,,
4806,1,0,75.2646044,107.404788
4807,1,1,97.4070465,113.172215
4808,0,,,
4809,0,,,
4810,2,0,53.0593436,82.9631325
4811,1,1,117.358979,34.7529645
4812,0,,,
4813,0,,,
